elapsedTime;nombre;et_x;et_y;et_z;et_pixel_uv_x;et_pixel_uv_y;head_pose_x;head_pose_y;head_pose_z;head_euler_x;head_euler_y;head_euler_z;head_quat_xyzw;Eye_Right_Blink;Eye_Left_Blink
17.9330;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9310;-0.7186;0.8542238;0.8098218;-0.4230;1.6245;-1.2884;8.1254;270.2214;359.8748;(.0510, -.7039, .0492, .7067);0.0000;0.0000
17.9550;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9277;-0.7209;0.8528831;0.8078405;-0.4230;1.6245;-1.2883;8.0969;270.2174;359.8489;(.0509, -.7039, .0489, .7067);0.0000;0.0000
17.9770;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9296;-0.7210;0.8527997;0.8089726;-0.4230;1.6245;-1.2881;8.0761;270.1950;359.8127;(.0510, -.7041, .0486, .7066);0.0000;0.0000
17.9990;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9311;-0.7190;0.8540363;0.8098434;-0.4229;1.6245;-1.2880;8.0676;270.1984;359.7896;(.0511, -.7040, .0484, .7067);0.0000;0.0000
18.0220;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9330;-0.7195;0.8537096;0.8110079;-0.4230;1.6245;-1.2879;8.0580;270.2101;359.8051;(.0510, -.7040, .0484, .7067);0.0000;0.0000
18.0440;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9366;-0.7188;0.8541395;0.8131441;-0.4230;1.6246;-1.2878;8.0341;270.2151;359.8074;(.0508, -.7040, .0483, .7068);0.0000;0.0000
18.0660;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9359;-0.7209;0.852875;0.8127627;-0.4230;1.6245;-1.2877;8.0280;270.2158;359.8173;(.0507, -.7040, .0483, .7068);0.0000;0.0000
18.0880;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9351;-0.7240;0.8509963;0.8122424;-0.4231;1.6246;-1.2876;8.0139;270.2152;359.8157;(.0506, -.7040, .0482, .7068);0.0000;0.0000
18.1100;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9369;-0.7259;0.8498707;0.8133596;-0.4232;1.6247;-1.2876;7.9663;270.2180;359.7545;(.0507, -.7039, .0475, .7068);0.0000;0.0000
18.1330;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9354;-0.7279;0.8486451;0.8124667;-0.4232;1.6247;-1.2875;7.9699;270.2214;359.6853;(.0512, -.7039, .0471, .7069);0.0000;0.0000
18.1550;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9353;-0.7301;0.8473428;0.8123761;-0.4232;1.6246;-1.2875;7.9761;270.2002;359.6954;(.0511, -.7040, .0472, .7068);0.0000;0.0000
18.1770;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9307;-0.7306;0.8470784;0.8096254;-0.4232;1.6246;-1.2874;8.0090;270.1969;359.7177;(.0512, -.7040, .0476, .7067);0.0000;0.0000
18.2010;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9295;-0.7310;0.8468032;0.8089288;-0.4232;1.6245;-1.2874;8.0065;270.1905;359.7220;(.0512, -.7041, .0476, .7067);0.0000;0.0000
18.2220;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9307;-0.7320;0.846238;0.8096308;-0.4232;1.6246;-1.2874;7.9914;270.2129;359.7422;(.0509, -.7040, .0476, .7068);0.0000;0.0000
18.2430;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9346;-0.7292;0.8479125;0.8119515;-0.4232;1.6246;-1.2873;7.9857;270.2092;359.7854;(.0506, -.7040, .0478, .7068);0.0000;0.0000
18.2670;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9409;-0.7268;0.8493571;0.8157765;-0.4231;1.6245;-1.2872;7.9951;270.1892;359.7791;(.0507, -.7041, .0479, .7066);0.0000;0.0000
18.2870;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9386;-0.7248;0.8505373;0.8143588;-0.4231;1.6246;-1.2872;8.0080;270.2044;359.7686;(.0509, -.7040, .0479, .7067);0.0000;0.0000
18.3110;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9395;-0.7300;0.8474411;0.8149047;-0.4233;1.6246;-1.2872;7.9688;270.1887;359.7820;(.0506, -.7041, .0477, .7067);0.0000;0.0000
18.3330;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9431;-0.7293;0.8478416;0.8170779;-0.4234;1.6246;-1.2872;7.9444;270.1694;359.7324;(.0507, -.7042, .0473, .7066);0.0000;0.0000
18.3550;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9413;-0.7265;0.8495294;0.8159599;-0.4235;1.6246;-1.2872;7.9445;270.2034;359.6926;(.0510, -.7040, .0470, .7068);0.0000;0.0000
18.3770;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9365;-0.7295;0.8476838;0.8131246;-0.4236;1.6246;-1.2870;7.9601;270.1995;359.7114;(.0509, -.7040, .0472, .7067);0.0000;0.0000
18.3990;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9350;-0.7258;0.8499268;0.8121997;-0.4237;1.6245;-1.2870;7.9845;270.2515;359.7807;(.0507, -.7037, .0478, .7070);0.0000;0.0000
18.4210;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9295;-0.7281;0.84855;0.8088956;-0.4238;1.6245;-1.2869;8.0289;270.2694;359.7738;(.0510, -.7036, .0480, .7071);0.0000;0.0000
18.4430;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9282;-0.7293;0.8478532;0.8081446;-0.4239;1.6244;-1.2869;8.0742;270.2813;359.7680;(.0513, -.7035, .0482, .7072);0.0000;0.0000
18.4660;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9284;-0.7260;0.8498251;0.8082325;-0.4240;1.6243;-1.2869;8.0767;270.3002;359.7640;(.0514, -.7034, .0482, .7073);0.0000;0.0000
18.4870;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9255;-0.7287;0.8481994;0.806496;-0.4241;1.6243;-1.2869;8.0998;270.2732;359.7269;(.0517, -.7035, .0481, .7071);0.0000;0.0000
18.5100;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9266;-0.7290;0.8480026;0.807198;-0.4243;1.6242;-1.2869;8.1255;270.2713;359.6693;(.0522, -.7035, .0479, .7071);0.0000;0.0000
18.5320;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9255;-0.7300;0.8474243;0.8065273;-0.4245;1.6241;-1.2869;8.1782;270.2463;359.6454;(.0527, -.7036, .0481, .7070);0.0000;0.0000
18.5550;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9213;-0.7319;0.8462772;0.8039849;-0.4247;1.6241;-1.2869;8.2196;270.2248;359.6794;(.0527, -.7038, .0486, .7068);0.0000;0.0000
18.5760;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9195;-0.7305;0.8470845;0.8029056;-0.4249;1.6241;-1.2870;8.2397;270.2228;359.7014;(.0527, -.7038, .0489, .7068);0.0000;0.0000
18.5990;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9195;-0.7336;0.8452839;0.8029363;-0.4250;1.6241;-1.2870;8.1983;270.2209;359.7248;(.0523, -.7038, .0488, .7068);0.0000;0.0000
18.6210;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9202;-0.7319;0.846271;0.8033294;-0.4252;1.6240;-1.2871;8.1892;270.2196;359.7441;(.0522, -.7038, .0488, .7068);0.0000;0.0000
18.6430;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.9213;-0.7329;0.8456796;0.8040134;-0.4254;1.6240;-1.2872;8.1895;270.2083;359.7366;(.0522, -.7039, .0488, .7067);0.0000;0.0000
18.6680;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.8638;-0.8777;0.7588467;0.7694969;-0.4257;1.6239;-1.2873;8.2526;270.1627;359.7463;(.0525, -.7042, .0492, .7064);0.0000;0.0000
18.6880;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.5635;-1.1841;0.5751447;0.5894805;-0.4258;1.6238;-1.2875;8.3420;270.1058;359.7930;(.0528, -.7045, .0501, .7060);0.0508;0.0119
18.7100;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.2885;-1.5197;0.373944;0.4246198;-0.4261;1.6237;-1.2877;8.4058;270.0482;359.8478;(.0528, -.7048, .0509, .7056);0.0460;0.1111
18.7330;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.6777;-1.9152;0.1368356;0.05842038;-0.4264;1.6236;-1.2880;8.5044;269.8994;359.8656;(.0532, -.7057, .0516, .7046);0.2131;0.2400
18.7980;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.6075;-2.0591;0.05055863;0.01628599;-0.4273;1.6235;-1.2888;8.5725;269.5999;359.9811;(.0528, -.7076, .0529, .7027);0.2427;0.2172
18.8660;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.6464;-1.9129;0.1382248;0.03963;-0.4283;1.6234;-1.2890;8.5886;269.6193;0.0240;(.0526, -.7075, .0533, .7028);0.2178;0.1505
18.8880;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.6632;-1.8554;0.1726843;0.0496845;-0.4286;1.6233;-1.2891;8.6069;269.6653;0.0120;(.0528, -.7072, .0533, .7030);0.1728;0.1233
18.9100;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.6866;-1.8451;0.1788426;0.06371526;-0.4290;1.6233;-1.2891;8.6148;269.7507;359.9537;(.0533, -.7066, .0529, .7036);0.1417;0.0962
18.9320;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.6843;-1.8655;0.1666467;0.06234381;-0.4293;1.6233;-1.2892;8.6411;269.8126;359.9656;(.0534, -.7062, .0531, .7040);0.1451;0.0857
18.9540;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7196;-1.8881;0.1530924;0.0835131;-0.4296;1.6233;-1.2892;8.6934;269.8615;0.0012;(.0535, -.7059, .0537, .7042);0.1242;0.0640
18.9760;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.6399;-1.8550;0.1729515;0.03576292;-0.4298;1.6232;-1.2894;8.7404;269.9031;0.0007;(.0538, -.7056, .0539, .7045);0.1361;0.0475
19.0000;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.6983;-1.8755;0.1606475;0.07077271;-0.4300;1.6231;-1.2894;8.7373;269.9246;0.0176;(.0537, -.7055, .0540, .7046);0.1279;0.0581
19.0210;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7066;-1.8790;0.1585306;0.07570156;-0.4302;1.6232;-1.2894;8.7248;269.9019;0.0550;(.0534, -.7057, .0542, .7044);0.1123;0.0567
19.0440;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7080;-1.8810;0.1573516;0.0765679;-0.4304;1.6232;-1.2896;8.7074;269.8754;0.0645;(.0532, -.7059, .0541, .7043);0.1111;0.0452
19.0660;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.6960;-1.8844;0.155288;0.06934486;-0.4306;1.6232;-1.2897;8.7383;269.8245;0.0563;(.0534, -.7062, .0543, .7039);0.1152;0.0567
19.0880;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7032;-1.8865;0.1540382;0.07366056;-0.4308;1.6232;-1.2897;8.7449;269.7498;0.0713;(.0534, -.7066, .0545, .7035);0.1144;0.0416
19.1100;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7110;-1.8892;0.1524339;0.0783702;-0.4310;1.6232;-1.2898;8.7022;269.6736;0.0744;(.0530, -.7071, .0543, .7030);0.1312;0.0427
19.1340;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7108;-1.8958;0.1484565;0.07826962;-0.4313;1.6232;-1.2898;8.6901;269.6229;0.0305;(.0532, -.7074, .0539, .7027);0.1123;0.0493
19.1540;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7052;-1.8936;0.1498093;0.07491221;-0.4316;1.6233;-1.2900;8.6984;269.6292;0.0414;(.0532, -.7074, .0541, .7028);0.1086;0.0460
19.1750;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7019;-1.8920;0.150765;0.07292077;-0.4318;1.6233;-1.2900;8.6919;269.6227;0.0708;(.0530, -.7074, .0542, .7027);0.1098;0.0366
19.1980;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.6836;-1.8839;0.1556242;0.06196063;-0.4321;1.6233;-1.2900;8.7025;269.6294;0.1090;(.0528, -.7074, .0545, .7027);0.1156;0.0369
19.2210;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.6929;-1.8821;0.1566516;0.06753744;-0.4324;1.6233;-1.2900;8.7003;269.6832;0.1085;(.0528, -.7071, .0544, .7031);0.1041;0.0375
19.2430;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.6970;-1.8822;0.1566412;0.06995048;-0.4327;1.6232;-1.2900;8.7183;269.6857;0.1208;(.0529, -.7070, .0546, .7031);0.1089;0.0438
19.2650;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.6908;-1.8735;0.1618364;0.06624589;-0.4330;1.6231;-1.2899;8.7562;269.6995;0.0982;(.0532, -.7069, .0547, .7031);0.1122;0.0345
19.2860;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.6816;-1.8705;0.1636087;0.06075031;-0.4334;1.6230;-1.2900;8.7964;269.6702;0.0668;(.0537, -.7071, .0548, .7030);0.1069;0.0366
19.3090;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.6835;-1.8732;0.1620154;0.06188549;-0.4336;1.6229;-1.2900;8.8195;269.6446;0.0180;(.0541, -.7072, .0546, .7028);0.1071;0.0373
19.3320;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.6795;-1.8730;0.1621086;0.05946358;-0.4338;1.6228;-1.2901;8.8505;269.6164;0.0133;(.0543, -.7074, .0548, .7026);0.1133;0.0365
19.3550;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.6898;-1.8770;0.1597059;0.06563692;-0.4340;1.6227;-1.2902;8.8783;269.5996;0.0332;(.0543, -.7075, .0551, .7025);0.1180;0.0285
19.3760;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.6879;-1.8778;0.159246;0.06454538;-0.4342;1.6227;-1.2903;8.9218;269.5716;0.0483;(.0545, -.7076, .0555, .7023);0.0986;0.0308
19.3990;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.6830;-1.8736;0.1617607;0.06159759;-0.4344;1.6227;-1.2904;8.9648;269.5664;0.1170;(.0543, -.7077, .0562, .7022);0.1037;0.0306
19.4210;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.6888;-1.8830;0.1561259;0.06505442;-0.4346;1.6226;-1.2904;8.9889;269.5929;0.1699;(.0542, -.7075, .0566, .7023);0.0942;0.0295
19.4430;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.6943;-1.8829;0.1562167;0.068382;-0.4348;1.6226;-1.2905;9.0153;269.5916;0.1770;(.0543, -.7075, .0569, .7023);0.1025;0.0193
19.4660;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7141;-1.8820;0.1567301;0.08024497;-0.4351;1.6227;-1.2906;9.0027;269.5989;0.1609;(.0543, -.7075, .0567, .7024);0.0939;0.0178
19.4870;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7139;-1.8796;0.1581977;0.08010742;-0.4352;1.6226;-1.2906;9.0160;269.6151;0.1574;(.0544, -.7074, .0567, .7025);0.1059;0.0161
19.5090;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7167;-1.8791;0.1584463;0.08181185;-0.4353;1.6226;-1.2907;9.0273;269.6153;0.1494;(.0545, -.7073, .0567, .7025);0.0950;0.0046
19.5320;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7216;-1.8779;0.1591665;0.08471377;-0.4354;1.6226;-1.2907;9.0590;269.6046;0.1639;(.0546, -.7074, .0570, .7024);0.0910;0.0147
19.5530;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7182;-1.8782;0.1590161;0.08266728;-0.4355;1.6227;-1.2906;9.0826;269.6003;0.1500;(.0549, -.7074, .0571, .7024);0.0974;0.0095
19.5750;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7230;-1.8777;0.1593384;0.08555286;-0.4356;1.6226;-1.2905;9.0724;269.5984;0.1591;(.0547, -.7074, .0571, .7023);0.0898;0.0112
19.5980;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7251;-1.8740;0.1615605;0.08681324;-0.4357;1.6226;-1.2906;9.0493;269.6162;0.1816;(.0545, -.7073, .0571, .7024);0.0960;0.0136
19.6210;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7405;-1.8809;0.1573902;0.09604511;-0.4358;1.6225;-1.2906;9.0901;269.5905;0.2054;(.0546, -.7075, .0575, .7023);0.0917;0.0113
19.6440;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7483;-1.8832;0.1560345;0.1007177;-0.4358;1.6225;-1.2908;9.0934;269.5743;0.2389;(.0544, -.7076, .0577, .7021);0.0918;0.0102
19.6630;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7441;-1.8863;0.1541706;0.09818478;-0.4360;1.6226;-1.2909;9.0840;269.5616;0.2792;(.0541, -.7077, .0579, .7020);0.0957;0.0139
19.6850;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7458;-1.8886;0.1527929;0.09925519;-0.4363;1.6226;-1.2909;9.0674;269.5189;0.2311;(.0542, -.7080, .0575, .7018);0.0848;0.0101
19.7070;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7484;-1.8920;0.1507566;0.100801;-0.4364;1.6226;-1.2910;9.0731;269.4887;0.1956;(.0545, -.7081, .0574, .7016);0.0932;0.0109
19.7300;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7421;-1.8898;0.1520859;0.09700388;-0.4364;1.6226;-1.2911;9.1249;269.4637;0.2350;(.0545, -.7083, .0579, .7014);0.0808;0.0050
19.7510;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7426;-1.8913;0.1511514;0.09730136;-0.4364;1.6226;-1.2912;9.1527;269.4541;0.2826;(.0544, -.7083, .0584, .7013);0.0937;0.0058
19.7730;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7357;-1.8881;0.1530504;0.09318675;-0.4364;1.6225;-1.2914;9.1456;269.4483;0.2923;(.0543, -.7084, .0584, .7013);0.0881;0.0128
19.7960;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7355;-1.8845;0.1552632;0.09307367;-0.4365;1.6226;-1.2915;9.1438;269.4409;0.3200;(.0541, -.7084, .0586, .7012);0.0866;0.0216
19.8180;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7355;-1.8831;0.1560957;0.0930498;-0.4365;1.6226;-1.2916;9.1293;269.4315;0.3659;(.0537, -.7085, .0588, .7012);0.0886;0.0085
19.8410;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7304;-1.8799;0.157974;0.08999172;-0.4365;1.6226;-1.2917;9.1457;269.4017;0.3662;(.0538, -.7087, .0589, .7010);0.0849;0.0011
19.8650;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7399;-1.8840;0.1555438;0.09569705;-0.4366;1.6226;-1.2918;9.1522;269.3755;0.3495;(.0539, -.7089, .0589, .7008);0.0888;0.0018
19.8850;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7391;-1.8818;0.1568561;0.09521137;-0.4366;1.6225;-1.2919;9.1493;269.3707;0.4003;(.0536, -.7089, .0592, .7008);0.0880;0.0088
19.9070;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7395;-1.8817;0.1569137;0.09542955;-0.4366;1.6224;-1.2919;9.1684;269.3552;0.3783;(.0539, -.7090, .0591, .7007);0.0921;0.0103
19.9310;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7391;-1.8798;0.1580344;0.09518375;-0.4366;1.6224;-1.2921;9.1937;269.3401;0.3299;(.0543, -.7090, .0590, .7006);0.0965;0.0071
19.9510;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7442;-1.8777;0.1593043;0.09825669;-0.4366;1.6224;-1.2922;9.1950;269.3322;0.3700;(.0541, -.7091, .0593, .7005);0.0794;0.0027
19.9730;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7491;-1.8771;0.159675;0.1012007;-0.4365;1.6223;-1.2922;9.2061;269.3354;0.4252;(.0538, -.7091, .0597, .7005);0.0000;0.0000
19.9960;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7469;-1.8828;0.1562371;0.09987956;-0.4365;1.6223;-1.2923;9.2310;269.3264;0.4303;(.0539, -.7092, .0599, .7004);0.0000;0.0000
20.0180;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7502;-1.8839;0.1556137;0.1018672;-0.4364;1.6224;-1.2924;9.2446;269.3305;0.4631;(.0538, -.7091, .0601, .7004);0.0000;0.0000
20.0400;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7577;-1.8864;0.1540881;0.1063677;-0.4364;1.6223;-1.2924;9.2371;269.3619;0.4898;(.0536, -.7090, .0602, .7006);0.0000;0.0000
20.0630;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7610;-1.8894;0.1522736;0.1083514;-0.4363;1.6224;-1.2925;9.2282;269.3736;0.4911;(.0535, -.7089, .0602, .7007);0.0885;0.0034
20.0840;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7572;-1.8902;0.1518392;0.1060594;-0.4362;1.6224;-1.2925;9.2304;269.3557;0.4984;(.0535, -.7090, .0603, .7006);0.0000;0.0000
20.1070;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.7543;-1.8863;0.1541612;0.1043091;-0.4361;1.6223;-1.2926;9.1960;269.3290;0.4775;(.0534, -.7092, .0599, .7004);0.0000;0.0000
