elapsedTime;nombre;et_x;et_y;et_z;et_pixel_uv_x;et_pixel_uv_y;head_pose_x;head_pose_y;head_pose_z;head_euler_x;head_euler_y;head_euler_z
43.3310;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.1177;-0.7558;0.8319629;0.3221982;-0.4031;1.6215;-1.2656;10.9003;281.2370;0.0252
43.3540;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.1127;-0.8127;0.7978253;0.3191881;-0.4032;1.6215;-1.2680;11.0480;280.0623;0.1451
43.3750;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.1087;-0.8802;0.757365;0.3168262;-0.4035;1.6212;-1.2703;11.1718;278.6462;0.1599
43.3970;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.1056;-0.9268;0.7293961;0.3149272;-0.4035;1.6208;-1.2721;11.2558;277.6647;0.1967
43.4200;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.1023;-0.9697;0.7036808;0.3129391;-0.4036;1.6206;-1.2740;11.3449;276.7635;0.3764
43.4440;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.1025;-1.0250;0.6705271;0.3130633;-0.4036;1.6206;-1.2760;11.3662;275.5879;0.3107
43.4640;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.1062;-1.0554;0.6523452;0.3152804;-0.4037;1.6208;-1.2774;11.3033;274.9461;0.2355
43.4870;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.1100;-1.0695;0.6438884;0.3175841;-0.4038;1.6209;-1.2788;11.2267;274.6652;0.5337
43.5080;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.1114;-1.1055;0.6222888;0.3184313;-0.4040;1.6209;-1.2804;11.2095;273.9018;0.8537
43.5300;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.1086;-1.1446;0.5988179;0.3167598;-0.4041;1.6208;-1.2821;11.2777;273.0682;0.9841
43.5530;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.1011;-1.1792;0.5781057;0.3122711;-0.4041;1.6206;-1.2838;11.4398;272.3362;1.0799
43.5750;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0895;-1.2235;0.5515446;0.3052808;-0.4041;1.6204;-1.2856;11.6906;271.3863;1.2040
43.5970;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0799;-1.2657;0.5262659;0.2995161;-0.4043;1.6201;-1.2873;11.8948;270.4828;1.3147
43.6200;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0720;-1.3049;0.5027404;0.2948133;-0.4044;1.6198;-1.2889;12.0568;269.6435;1.4261
43.6420;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0662;-1.3489;0.4763492;0.2913355;-0.4046;1.6195;-1.2905;12.1730;268.6959;1.5207
43.6630;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0602;-1.3905;0.4514081;0.2876978;-0.4049;1.6194;-1.2921;12.2957;267.8014;1.6405
43.6860;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0550;-1.4243;0.4311605;0.2846113;-0.4052;1.6192;-1.2935;12.3957;267.0804;1.7137
43.7080;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0475;-1.4529;0.4139859;0.2800954;-0.4053;1.6190;-1.2947;12.5455;266.4684;1.8096
43.7300;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0397;-1.4822;0.396436;0.2754626;-0.4055;1.6188;-1.2959;12.6961;265.8430;1.9305
43.7530;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0328;-1.5031;0.3839115;0.2713093;-0.4056;1.6187;-1.2969;12.8335;265.4002;2.0143
43.7740;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0276;-1.5142;0.377247;0.2681888;-0.4057;1.6185;-1.2975;12.9359;265.1681;2.1232
43.7970;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0234;-1.5261;0.3701199;0.2656938;-0.4058;1.6184;-1.2982;13.0174;264.9186;2.2557
43.8200;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0214;-1.5379;0.3630239;0.2644649;-0.4062;1.6183;-1.2988;13.0557;264.6696;2.3615
43.8420;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0205;-1.5450;0.3588092;0.2639211;-0.4066;1.6182;-1.2992;13.0714;264.5218;2.4288
43.8640;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0174;-1.5465;0.3579089;0.262041;-0.4069;1.6181;-1.2997;13.1367;264.4979;2.4684
43.8860;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0126;-1.5500;0.3558142;0.2592071;-0.4071;1.6179;-1.3000;13.2335;264.4282;2.4374
43.9080;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0087;-1.5488;0.3564977;0.2568627;-0.4074;1.6179;-1.3002;13.3157;264.4573;2.3870
43.9310;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0052;-1.5440;0.3594021;0.25475;-0.4076;1.6177;-1.3003;13.3898;264.5655;2.3998
43.9530;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0019;-1.5386;0.3626208;0.2527504;-0.4078;1.6175;-1.3003;13.4605;264.6841;2.4569
43.9750;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9977;-1.5350;0.3647824;0.2502631;-0.4079;1.6174;-1.3004;13.5479;264.7660;2.5208
43.9970;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9950;-1.5302;0.3676509;0.2486478;-0.4081;1.6172;-1.3005;13.6036;264.8743;2.5617
44.0200;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9929;-1.5225;0.3722534;0.2473785;-0.4082;1.6172;-1.3005;13.6517;265.0457;2.6287
44.0410;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9917;-1.5147;0.3769326;0.2466883;-0.4083;1.6172;-1.3004;13.6793;265.2151;2.6848
44.0640;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9899;-1.5090;0.3803749;0.2456048;-0.4083;1.6171;-1.3003;13.7180;265.3407;2.7526
44.0880;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9890;-1.5051;0.3827174;0.2450113;-0.4085;1.6171;-1.3003;13.7420;265.4274;2.8700
44.1080;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9891;-1.5014;0.3849048;0.2451123;-0.4086;1.6170;-1.3003;13.7384;265.5094;2.9570
44.1310;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9905;-1.4993;0.3861546;0.2459116;-0.4088;1.6170;-1.3003;13.7120;265.5542;2.9331
44.1560;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9922;-1.4986;0.3865809;0.2469649;-0.4090;1.6171;-1.3003;13.6782;265.5702;2.9455
44.1740;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9938;-1.4977;0.3871494;0.2479199;-0.4091;1.6172;-1.3003;13.6468;265.5907;2.9495
44.1960;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9956;-1.4990;0.3863546;0.2489693;-0.4093;1.6172;-1.3002;13.6109;265.5587;2.9477
44.2190;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9970;-1.5003;0.3855823;0.2498498;-0.4096;1.6173;-1.3002;13.5823;265.5295;2.9308
44.2410;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9984;-1.5009;0.3852106;0.2506484;-0.4098;1.6173;-1.3002;13.5564;265.5153;2.9046
44.2630;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9995;-1.5013;0.3849752;0.2513272;-0.4102;1.6174;-1.3001;13.5348;265.5046;2.8723
44.2860;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0005;-1.5011;0.3850788;0.2519149;-0.4106;1.6174;-1.3000;13.5162;265.5044;2.8383
44.3070;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0008;-1.4997;0.3859484;0.2521165;-0.4110;1.6173;-1.2998;13.5112;265.5328;2.8020
44.3310;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0001;-1.4984;0.386728;0.2517007;-0.4113;1.6173;-1.2997;13.5274;265.5576;2.8040
44.3520;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9993;-1.4965;0.3878601;0.2512248;-0.4118;1.6173;-1.2996;13.5465;265.5967;2.8176
44.3740;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9976;-1.4933;0.3898091;0.2501678;-0.4121;1.6172;-1.2994;13.5862;265.6652;2.8718
44.3960;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9965;-1.4912;0.3910646;0.2495244;-0.4125;1.6172;-1.2993;13.6099;265.7081;2.8940
44.4190;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9948;-1.4886;0.3925793;0.2485085;-0.4128;1.6171;-1.2991;13.6466;265.7603;2.8942
44.4410;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9938;-1.4865;0.3938475;0.2478991;-0.4132;1.6171;-1.2989;13.6700;265.8012;2.8846
44.4630;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9947;-1.4832;0.3958624;0.2484794;-0.4135;1.6171;-1.2987;13.6534;265.8715;2.8991
44.4860;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9961;-1.4808;0.3972866;0.2493014;-0.4139;1.6172;-1.2986;13.6295;265.9211;2.8891
44.5070;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9960;-1.4779;0.3990223;0.249229;-0.4143;1.6173;-1.2984;13.6359;265.9813;2.8320
44.5290;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9962;-1.4750;0.4007429;0.2493807;-0.4146;1.6173;-1.2982;13.6347;266.0401;2.8202
44.5520;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9990;-1.4713;0.4029788;0.2510262;-0.4150;1.6173;-1.2980;13.5799;266.1194;2.8072
44.5740;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0018;-1.4681;0.4049159;0.2526852;-0.4154;1.6173;-1.2979;13.5230;266.1879;2.7687
44.5960;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0027;-1.4654;0.4065;0.2532313;-0.4156;1.6172;-1.2977;13.5046;266.2422;2.7301
44.6190;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0017;-1.4617;0.4086958;0.252672;-0.4159;1.6172;-1.2975;13.5262;266.3195;2.7356
44.6400;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9997;-1.4573;0.4113593;0.2514422;-0.4163;1.6171;-1.2974;13.5715;266.4146;2.7164
44.6630;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9975;-1.4544;0.4131221;0.2501277;-0.4167;1.6170;-1.2972;13.6190;266.4767;2.6486
44.6850;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9970;-1.4506;0.4153601;0.249827;-0.4170;1.6169;-1.2972;13.6305;266.5587;2.6393
44.7070;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9957;-1.4486;0.4165504;0.2490318;-0.4173;1.6168;-1.2971;13.6585;266.6008;2.6654
44.7290;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9937;-1.4473;0.4173418;0.2478834;-0.4175;1.6168;-1.2970;13.7001;266.6279;2.6723
44.7520;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9945;-1.4450;0.4187505;0.2483136;-0.4177;1.6167;-1.2970;13.6847;266.6807;2.6925
44.7730;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9953;-1.4452;0.4186364;0.2488362;-0.4179;1.6167;-1.2971;13.6666;266.6779;2.7081
44.7960;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9962;-1.4451;0.4187002;0.2493482;-0.4180;1.6168;-1.2971;13.6507;266.6811;2.6998
44.8190;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9972;-1.4442;0.4192436;0.2499283;-0.4181;1.6168;-1.2972;13.6310;266.7020;2.6843
44.8400;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;0.9988;-1.4460;0.4181174;0.2508872;-0.4182;1.6169;-1.2972;13.5990;266.6601;2.7080
44.8620;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0016;-1.4453;0.4185622;0.2525639;-0.4183;1.6169;-1.2973;13.5414;266.6795;2.7088
44.8840;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0044;-1.4459;0.4181832;0.254279;-0.4184;1.6170;-1.2973;13.4839;266.6661;2.6657
44.9060;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0066;-1.4461;0.4180716;0.2556157;-0.4186;1.6171;-1.2974;13.4397;266.6632;2.6840
44.9280;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0085;-1.4456;0.4183868;0.2567535;-0.4188;1.6172;-1.2976;13.4010;266.6786;2.7345
44.9520;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0091;-1.4467;0.4177406;0.2570832;-0.4190;1.6172;-1.2977;13.3909;266.6559;2.7417
44.9730;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0100;-1.4464;0.4178973;0.2576207;-0.4191;1.6172;-1.2978;13.3721;266.6644;2.7488
44.9950;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0106;-1.4477;0.4171328;0.2580128;-0.4192;1.6172;-1.2978;13.3598;266.6359;2.7935
45.0190;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0120;-1.4476;0.4172081;0.2588126;-0.4194;1.6173;-1.2980;13.3331;266.6420;2.8227
45.0400;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0126;-1.4484;0.4166837;0.2591791;-0.4195;1.6172;-1.2980;13.3199;266.6241;2.8346
45.0620;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0123;-1.4499;0.4158259;0.2589843;-0.4197;1.6172;-1.2981;13.3258;266.5943;2.8362
45.0850;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0095;-1.4508;0.4152437;0.2573442;-0.4199;1.6171;-1.2982;13.3839;266.5737;2.8407
45.1070;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0095;-1.4510;0.4151244;0.2573164;-0.4201;1.6170;-1.2983;13.3839;266.5704;2.8673
45.1290;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0088;-1.4515;0.4148255;0.2568999;-0.4202;1.6170;-1.2983;13.3986;266.5605;2.9065
45.1520;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0091;-1.4511;0.4150984;0.2570996;-0.4204;1.6170;-1.2984;13.3920;266.5718;2.9347
45.1740;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0099;-1.4509;0.4152292;0.2575858;-0.4205;1.6170;-1.2984;13.3747;266.5772;2.9632
45.1960;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0100;-1.4500;0.4157604;0.257644;-0.4207;1.6170;-1.2984;13.3743;266.5964;2.9652
45.2180;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0098;-1.4496;0.4159901;0.2575189;-0.4208;1.6170;-1.2983;13.3802;266.6019;2.9556
45.2400;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0105;-1.4482;0.4168058;0.2579505;-0.4210;1.6171;-1.2982;13.3674;266.6306;2.9631
45.2620;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0107;-1.4481;0.4168642;0.2580221;-0.4211;1.6171;-1.2981;13.3654;266.6306;2.9512
45.2850;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0113;-1.4466;0.4177537;0.2584107;-0.4213;1.6171;-1.2980;13.3527;266.6605;2.9292
45.3070;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0129;-1.4470;0.4175132;0.259398;-0.4215;1.6170;-1.2979;13.3178;266.6500;2.9137
45.3290;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0126;-1.4466;0.4177713;0.2591677;-0.4217;1.6171;-1.2979;13.3279;266.6595;2.8982
45.3520;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0128;-1.4458;0.4182835;0.2593091;-0.4217;1.6171;-1.2978;13.3232;266.6761;2.8915
45.3740;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0133;-1.4455;0.4184477;0.2596244;-0.4220;1.6171;-1.2977;13.3139;266.6795;2.9149
45.3960;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0137;-1.4464;0.4179085;0.2598729;-0.4222;1.6171;-1.2976;13.3069;266.6564;2.8793
45.4180;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0139;-1.4459;0.4181975;0.2599792;-0.4223;1.6171;-1.2976;13.3034;266.6663;2.8058
45.4400;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0127;-1.4466;0.4177883;0.2592653;-0.4225;1.6171;-1.2975;13.3289;266.6504;2.7788
45.4620;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0104;-1.4478;0.4170763;0.2578848;-0.4225;1.6170;-1.2975;13.3758;266.6233;2.7922
45.4850;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0090;-1.4485;0.4166402;0.2570206;-0.4225;1.6170;-1.2975;13.4052;266.6075;2.7913
45.5070;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0081;-1.4508;0.4152879;0.2564922;-0.4225;1.6169;-1.2975;13.4218;266.5561;2.7700
45.5290;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0088;-1.4518;0.4146788;0.2569257;-0.4226;1.6169;-1.2975;13.4071;266.5333;2.7944
45.5520;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0098;-1.4519;0.4146052;0.2574991;-0.4226;1.6170;-1.2975;13.3877;266.5300;2.8066
45.5740;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0113;-1.4527;0.4140992;0.2583903;-0.4226;1.6170;-1.2975;13.3560;266.5110;2.8100
45.5960;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0148;-1.4534;0.4137217;0.2605075;-0.4227;1.6171;-1.2974;13.2830;266.4957;2.8509
45.6190;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0179;-1.4534;0.4136854;0.2623677;-0.4228;1.6171;-1.2974;13.2191;266.4933;2.8505
45.6410;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0207;-1.4532;0.413838;0.2640372;-0.4229;1.6172;-1.2974;13.1628;266.4988;2.8170
45.6630;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0230;-1.4540;0.4133482;0.265435;-0.4230;1.6173;-1.2974;13.1155;266.4806;2.7992
45.6860;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0233;-1.4543;0.4131558;0.2655832;-0.4231;1.6174;-1.2973;13.1113;266.4718;2.8392
45.7070;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0237;-1.4550;0.4127509;0.2658635;-0.4232;1.6174;-1.2973;13.1012;266.4559;2.8464
45.7290;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0239;-1.4547;0.4129332;0.2659514;-0.4233;1.6173;-1.2973;13.0981;266.4628;2.8395
45.7520;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0236;-1.4542;0.4131967;0.2657828;-0.4235;1.6173;-1.2972;13.1041;266.4699;2.8330
45.7740;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0217;-1.4539;0.4134012;0.2646532;-0.4237;1.6172;-1.2971;13.1432;266.4756;2.8108
45.7960;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0190;-1.4537;0.4135092;0.2630444;-0.4239;1.6171;-1.2971;13.1991;266.4793;2.8093
45.8190;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0159;-1.4523;0.4143628;0.2611602;-0.4241;1.6170;-1.2971;13.2654;266.5110;2.8241
45.8400;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0137;-1.4518;0.4146466;0.2598273;-0.4243;1.6169;-1.2971;13.3124;266.5209;2.8392
45.8630;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0124;-1.4517;0.4147218;0.2590567;-0.4245;1.6168;-1.2970;13.3390;266.5212;2.8624
45.8860;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0116;-1.4520;0.4145299;0.2586159;-0.4247;1.6168;-1.2970;13.3554;266.5132;2.8587
45.9070;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0108;-1.4518;0.4146625;0.2580845;-0.4249;1.6169;-1.2970;13.3770;266.5182;2.8580
45.9300;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0093;-1.4528;0.4140681;0.257212;-0.4252;1.6168;-1.2970;13.4076;266.4952;2.8230
45.9530;Scene/Paneles_Numericos/EPVR_Ele_CuboConLuces/EPVR_Ele_CuboEyeTracking1;-2.9690;1.0095;-1.4523;0.414383;0.2573558;-0.4254;1.6168;-1.2970;13.4039;266.5063;2.8010
